orig_no,taxon_no,record_type,flags,taxon_rank,taxon_name,common_name,difference,accepted_no,accepted_rank,accepted_name,parent_no,container_no,reference_no,is_extant,n_occs,early_interval,late_interval,taxon_size,extant_size,phylum,class,order,family,genus,type_taxon,taxon_environment,environment_basis,motility,life_habit,vision,diet,reproduction,ontogeny,ecospace_comments,composition,architecture,thickness,reinforcement
83350,83351,txn,NA,species,Phoebastria nigripes,NA,NA,83350,species,Phoebastria nigripes,83344,NA,18140,NA,2,Pliocene,Middle Pleistocene,1,0,Chordata,Aves,Procellariiformes,Diomedeidae,Phoebastria,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
83354,83354,txn,NA,species,Phoebastria rexularum,NA,NA,83354,species,Phoebastria rexularum,83344,NA,18140,NA,1,Zanclean,NA,1,0,Chordata,Aves,Procellariiformes,Diomedeidae,Phoebastria,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
368546,368548,txn,NA,species,Hydrobates furcatus,fork-tailed storm-petrel,NA,368546,species,Hydrobates furcatus,368547,NA,65172,extant,1,Late Pleistocene,NA,1,1,Chordata,Aves,Procellariiformes,Hydrobatidae,Hydrobates,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
372776,420792,txn,NA,species,Hydrobates leucorhous,Leach's storm-petrel,NA,372776,species,Hydrobates leucorhous,368547,NA,72694,extant,4,Pleistocene,Holocene,1,1,Chordata,Aves,Procellariiformes,Hydrobatidae,Hydrobates,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
335293,368273,txn,NA,species,Oceanodroma homochroa,ashy storm-petrel,NA,335293,species,Oceanodroma homochroa,36631,NA,65172,extant,5,Pleistocene,NA,1,1,Chordata,Aves,Procellariiformes,Hydrobatidae,Oceanodroma,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
137215,137215,txn,NA,species,Oceanodroma hubbsi,NA,NA,137215,species,Oceanodroma hubbsi,36631,NA,28676,extinct,1,Tortonian,Messinian,1,0,Chordata,Aves,Procellariiformes,Hydrobatidae,Oceanodroma,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
428654,428655,txn,NA,species,Oceanodroma melania,black storm-petrel,NA,428654,species,Oceanodroma melania,36631,NA,65172,extant,2,Pleistocene,NA,1,1,Chordata,Aves,Procellariiformes,Hydrobatidae,Oceanodroma,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
428657,428659,txn,NA,species,Oceanodroma microsoma,least storm-petrel,NA,428657,species,Oceanodroma microsoma,36631,NA,65172,extant,1,Late Pleistocene,NA,1,1,Chordata,Aves,Procellariiformes,Hydrobatidae,Oceanodroma,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
374029,374030,txn,NA,species,Ardenna bulleri,Buller's shearwater,NA,374029,species,Ardenna bulleri,143751,NA,65172,extant,1,Pleistocene,Holocene,1,1,Chordata,Aves,Procellariiformes,Procellariidae,Ardenna,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
80563,378380,txn,NA,species,Ardenna conradi,NA,NA,80563,species,Ardenna conradi,143751,NA,29790,extinct,1,Serravallian,NA,1,0,Chordata,Aves,Procellariiformes,Procellariidae,Ardenna,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
145768,378381,txn,NA,species,Ardenna gilmorei,NA,NA,145768,species,Ardenna gilmorei,143751,NA,29740,extinct,1,Pliocene,Calabrian,1,0,Chordata,Aves,Procellariiformes,Procellariidae,Ardenna,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
83368,368283,txn,NA,species,Ardenna gravis,great shearwater,NA,83368,species,Ardenna gravis,143751,NA,18140,extant,2,Neogene,Pleistocene,1,1,Chordata,Aves,Procellariiformes,Procellariidae,Ardenna,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
143752,368280,txn,NA,species,Ardenna grisea,sooty shearwater,NA,143752,species,Ardenna grisea,143751,NA,65172,extant,14,Piacenzian,Holocene,1,1,Chordata,Aves,Procellariiformes,Procellariidae,Ardenna,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
186228,368282,txn,NA,species,Ardenna pacifica,wedge-tailed shearwater,NA,186228,species,Ardenna pacifica,143751,NA,65172,extant,2,Holocene,NA,1,1,Chordata,Aves,Procellariiformes,Procellariidae,Ardenna,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
83371,368284,txn,NA,species,Ardenna tenuirostris,short-tailed shearwater,NA,83371,species,Ardenna tenuirostris,143751,NA,18140,extant,7,Pliocene,Holocene,1,1,Chordata,Aves,Procellariiformes,Procellariidae,Ardenna,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
83365,83366,txn,NA,species,Calonectris diomedea,Cory's shearwater,NA,83365,species,Calonectris diomedea,39697,NA,18140,extant,2,Pliocene,Holocene,2,2,Chordata,Aves,Procellariiformes,Procellariidae,Calonectris,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
83362,83362,txn,NA,species,Calonectris krantzi,NA,NA,83362,species,Calonectris krantzi,39697,NA,18140,extinct,1,Zanclean,NA,1,0,Chordata,Aves,Procellariiformes,Procellariidae,Calonectris,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
178172,178172,txn,NA,species,Calonectris kurodai,NA,NA,178172,species,Calonectris kurodai,39697,NA,35049,extinct,2,Langhian,Serravallian,1,0,Chordata,Aves,Procellariiformes,Procellariidae,Calonectris,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
371974,371974,txn,NA,species,Calonectris wingatei,NA,NA,371974,species,Calonectris wingatei,39697,NA,66036,extinct,1,Middle Pleistocene,NA,1,0,Chordata,Aves,Procellariiformes,Procellariidae,Calonectris,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
335291,368276,txn,NA,species,Fulmarus glacialis,northern fulmar,NA,335291,species,Fulmarus glacialis,39698,NA,40658,extant,18,Pleistocene,Holocene,1,1,Chordata,Aves,Procellariiformes,Procellariidae,Fulmarus,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
206640,206640,txn,NA,species,Fulmarus hammeri,NA,NA,206640,species,Fulmarus hammeri,39698,NA,38669,extinct,1,Langhian,Serravallian,1,0,Chordata,Aves,Procellariiformes,Procellariidae,Fulmarus,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
335095,335095,txn,NA,species,Fulmarus miocaenus,NA,NA,335095,species,Fulmarus miocaenus,39698,NA,40947,extinct,1,Langhian,NA,1,0,Chordata,Aves,Procellariiformes,Procellariidae,Fulmarus,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
83357,83357,txn,NA,species,Procellaria aequinoctialis,white-chinned petrel,NA,83357,species,Procellaria aequinoctialis,39700,NA,12782,extant,1,Pliocene,Holocene,1,1,Chordata,Aves,Procellariiformes,Procellariidae,Procellaria,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
83358,83358,txn,NA,species,Procellaria parkinsoni,Parkinson's petrel,NA,83358,species,Procellaria parkinsoni,39700,NA,18140,extant,1,Zanclean,NA,1,1,Chordata,Aves,Procellariiformes,Procellariidae,Procellaria,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
129861,129862,txn,NA,species,Pterodroma cahow,Bermuda petrel,NA,129861,species,Pterodroma cahow,39701,NA,27720,extant,7,Middle Pleistocene,Holocene,1,1,Chordata,Aves,Procellariiformes,Procellariidae,Pterodroma,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
372009,372010,txn,NA,species,Pterodroma hasitata,black-capped petrel,NA,372009,species,Pterodroma hasitata,39701,NA,65172,extant,2,Holocene,NA,1,1,Chordata,Aves,Procellariiformes,Procellariidae,Pterodroma,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
186226,368287,txn,NA,species,Pterodroma hypoleuca,Bonin petrel,NA,186226,species,Pterodroma hypoleuca,39701,NA,36280,extant,3,Late Pleistocene,Holocene,1,1,Chordata,Aves,Procellariiformes,Procellariidae,Pterodroma,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
336211,336211,txn,NA,species,Pterodroma jugabilis,Oahu petrel,NA,336211,species,Pterodroma jugabilis,39701,NA,57999,extinct,1,Late Pleistocene,NA,1,0,Chordata,Aves,Procellariiformes,Procellariidae,Pterodroma,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
83359,83360,txn,NA,species,Pterodroma lessonii,white-headed petrel,NA,83359,species,Pterodroma lessonii,39701,NA,18140,extant,1,Pliocene,Holocene,1,1,Chordata,Aves,Procellariiformes,Procellariidae,Pterodroma,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
186225,368286,txn,NA,species,Pterodroma phaeopygia,Galapagos petrel,NA,186225,species,Pterodroma phaeopygia,39701,NA,36280,extant,2,Late Pleistocene,Holocene,1,1,Chordata,Aves,Procellariiformes,Procellariidae,Pterodroma,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
83356,83356,txn,NA,species,Pterodromoides minoricensis,NA,NA,83356,species,Pterodromoides minoricensis,83355,NA,18141,extinct,1,Pliocene,NA,1,0,Chordata,Aves,Procellariiformes,Procellariidae,Pterodromoides,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
179008,179008,txn,NA,species,Puffinus barnesi,NA,NA,179008,species,Puffinus barnesi,39702,NA,35406,extinct,1,Tortonian,NA,1,0,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
206639,206639,txn,NA,species,Puffinus calhouni,NA,NA,206639,species,Puffinus calhouni,39702,NA,38669,extinct,3,Langhian,Tortonian,1,0,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
229480,229480,txn,NA,species,Puffinus diatomicus,NA,NA,229480,species,Puffinus diatomicus,39702,NA,40855,extinct,2,Tortonian,NA,1,0,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
229481,229481,txn,NA,species,Puffinus felthami,NA,NA,229481,species,Puffinus felthami,39702,NA,40889,extinct,1,Zanclean,NA,1,0,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
229332,229332,txn,NA,species,Puffinus inceptor,NA,NA,229332,species,Puffinus inceptor,39702,NA,40838,extinct,2,Langhian,NA,1,0,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
145769,145769,txn,NA,species,Puffinus kanakoffi,NA,NA,145769,species,Puffinus kanakoffi,39702,NA,40889,extinct,11,Pliocene,Calabrian,1,0,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
83375,83375,txn,NA,species,Puffinus lherminieri,Audubon's shearwater,NA,83375,species,Puffinus lherminieri,39702,NA,18140,extant,16,Pliocene,Holocene,1,1,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
290676,290676,txn,NA,species,Puffinus micraulax,NA,NA,290676,species,Puffinus micraulax,39702,NA,50553,extinct,1,Miocene,NA,1,0,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
105696,105696,txn,NA,species,Puffinus mitchelli,NA,NA,105696,species,Puffinus mitchelli,39702,NA,25098,extinct,5,Langhian,NA,1,0,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
335292,335292,txn,NA,species,Puffinus opisthomelas,black-vented shearwater,NA,335292,species,Puffinus opisthomelas,39702,NA,40658,extant,13,Pleistocene,NA,1,1,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
83367,83367,txn,NA,species,Puffinus pacificoides,NA,NA,83367,species,Puffinus pacificoides,39702,NA,57791,extinct,1,Pliocene,Pleistocene,1,0,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
371975,371975,txn,NA,species,Puffinus parvus,Bermuda shearwater,NA,371975,species,Puffinus parvus,39702,NA,66037,extinct,2,Middle Pleistocene,Holocene,1,0,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
105695,105695,txn,NA,species,Puffinus priscus,NA,NA,105695,species,Puffinus priscus,39702,NA,25098,extinct,7,Langhian,Serravallian,1,0,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
83373,83374,txn,NA,species,Puffinus puffinus,Manx shearwater,NA,83373,species,Puffinus puffinus,39702,NA,18140,extant,2,Pliocene,Holocene,1,1,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
206576,206576,txn,NA,species,Puffinus tedfordi,NA,NA,206576,species,Puffinus tedfordi,39702,NA,38651,extinct,2,Messinian,Zanclean,1,0,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
143478,143478,txn,NA,species,Tytthostonyx glauconiticus,NA,NA,143478,species,Tytthostonyx glauconiticus,36633,NA,29473,extinct,1,Maastrichtian,Danian,1,0,Chordata,Aves,Procellariiformes,Tytthostonychidae,Tytthostonyx,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
378466,378466,txn,NA,species,Makahala mirae,NA,NA,378466,species,Makahala mirae,378465,NA,48952,extinct,1,Rupelian,NA,1,0,Chordata,Aves,Procellariiformes,NO_FAMILY_SPECIFIED,Makahala,NA,marine,Procellariiformes,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
335138,414434,txn,NA,species,Gaviella pusilla,NA,NA,335138,species,Gaviella pusilla,414433,NA,57738,extinct,1,Rupelian,NA,1,0,Chordata,Aves,Gaviiformes,Gaviidae,Gaviella,NA,terrestrial,Theropoda,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
335288,368268,txn,NA,species,Gavia arctica,Arctic loon,NA,335288,species,Gavia arctica,39709,NA,12782,extant,5,Middle Pleistocene,Holocene,1,1,Chordata,Aves,Gaviiformes,Gaviidae,Gavia,NA,terrestrial,Theropoda,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
179007,179007,txn,NA,species,Gavia brodkorbi,NA,NA,179007,species,Gavia brodkorbi,39709,NA,35406,extinct,1,Tortonian,NA,1,0,Chordata,Aves,Gaviiformes,Gaviidae,Gavia,NA,terrestrial,Theropoda,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
