OBJECTID,SISID,binomial,Shape_Length,Shape_Area,Original_area_km2
407,22680271,Anas gracilis,957.3921735,791.578186,8815989.39
408,22680277,Anas castanea,325.2683658,294.1531943,3132599.97
409,22680280,Anas aucklandica,0.98181148,0.005415044,42.49963563
410,22680287,Anas bahamensis,560.4331172,271.5434897,2992860.842
411,22680290,Anas erythrorhyncha,415.8232167,910.7254278,10763503.25
412,22680301,Anas acuta,8079.568622,6523.755206,51552477.33
413,22680306,Anas eatoni,30.37552511,0.925706222,7506.026261
414,22680310,Anas georgica,634.3545912,415.20699,4196287.988
415,22680313,Spatula querquedula,2446.884331,3762.353197,34158254.1
416,22680317,Sibirionetta formosa,663.8051725,1764.175604,12987827.24
417,22680321,Anas crecca,4033.880017,5047.327502,39458997.2
418,22680326,Spatula puna,47.85767614,58.91104148,690808.426
419,22680329,Spatula versicolor,681.1618503,384.9368057,3845096.235
420,22680332,Spatula hottentota,486.8298597,659.1645178,7755536.109
421,22680336,Malacorhynchus membranaceus,352.938366,631.3203388,6997661.287
422,22680339,Marmaronetta angustirostris,444.2344902,1185.480345,12542381.25
423,22680344,Rhodonessa caryophyllacea,0.033381745,8.72724E-05,0.979392171
424,22680348,Netta rufina,777.2428405,976.8082267,8920320.887
425,22680351,Netta peposaca,559.301341,504.2342989,5220330.179
426,22680354,Netta erythrophthalma,545.9337678,898.3779179,10612661.71
427,22680358,Aythya ferina,2415.53136,3275.806928,27569269.99
428,22680364,Aythya valisineria,999.9753639,1280.900459,10987257.51
429,22680367,Aythya americana,924.9951236,1293.118173,11781482.62
430,22680370,Aythya collaris,1460.285738,1591.497851,14148069.62
431,22680373,Aythya nyroca,1200.257734,3552.907707,36099732.88
432,22680380,Aythya innotata,2.337363428,0.147223378,1739.6386
433,22680384,Aythya baeri,497.172766,919.3637218,8959117.604
434,22680387,Aythya australis,408.062235,616.9115449,6824874.974
435,22680391,Aythya fuligula,3280.623055,4292.276419,33384481.86
436,22680395,Aythya novaeseelandiae,112.0053416,17.72951661,162639.1167
437,22680398,Aythya marila,4489.364412,2801.447145,16901425.96
438,22680402,Aythya affinis,1323.504567,1880.970673,16170138.3
439,22680405,Somateria mollissima,7165.713546,3306.077674,21212168.33
440,22680409,Somateria spectabilis,6965.643062,4425.141907,25846713.93
441,22680412,Somateria fischeri,1002.428757,371.3943627,508385809.6
442,22680415,Polysticta stelleri,2878.328334,1263.176017,5874802.509
443,22680418,Camptorhynchus labradorius,465.9059248,48.04649781,392000.3285
444,22680423,Histrionicus histrionicus,2781.381719,2139.783974,14409852.26
445,22680427,Clangula hyemalis,7327.329999,3451.511955,19476407.69
446,22680441,Melanitta perspicillata,2076.080233,1328.81051,501117987.7
447,22680455,Bucephala clangula,4281.235471,5042.258849,37079984.52
448,22680459,Bucephala islandica,565.819048,473.2333505,3449011.234
449,22680462,Bucephala albeola,619.6783083,1863.423636,15691665.36
450,22680465,Mergellus albellus,1230.074917,2192.442127,14009707.24
451,22680472,Lophodytes cucullatus,1249.423958,981.6813255,8844149.255
452,22680482,Mergus octosetaceus,68.02857343,114.5772771,1314684.664
453,22680485,Mergus serrator,6411.765217,5441.87581,37228668.07
454,22680488,Mergus squamatus,192.9121957,225.0015915,2239629.609
455,22680492,Mergus merganser,4449.450407,4610.900871,35357110.01
456,22680496,Mergus australis,125.9343997,29.32055311,270237.8366
457,22680500,Turnix sylvaticus,1040.849849,1470.586749,17312336.06
458,22680512,Turnix maculosus,475.734882,93.62536441,1110123.858
459,22680539,Turnix tanki,577.9105994,868.5116456,9316583.876
460,22680542,Turnix ocellatus,48.97485459,10.017764,118951.6291
461,22680549,Turnix suscitator,1178.882942,473.6487886,5511937.881
462,22680552,Turnix nigricollis,65.66936361,51.27448345,595286.8291
463,22680556,Turnix melanogaster,13.31692616,0.540371574,5948.572514
464,22680560,Turnix castanotus,139.2548634,36.29592034,432709.9977
465,22680572,Turnix olivii,3.602194498,0.174051058,2066.23642
466,22680588,Turnix worcesteri,40.01301184,8.871777901,105069.5834
467,22680592,Turnix everetti,5.455908463,0.882090326,10704.52446
468,22680595,Turnix pyrrhothorax,273.8551338,383.7173149,4284655.057
469,22680599,Turnix velox,219.0105959,632.6404014,6979264.756
470,22680603,Ortyxelos meiffrenii,245.3760819,246.9081835,2966001.368
471,22680608,Indicator maculatus,199.4795581,332.602291,4072617.641
472,22680612,Indicator variegatus,318.3307079,289.6591539,3473369.474
473,22680616,Indicator indicator,501.3548529,936.5801547,11205854.74
474,22680620,Indicator archipelagicus,277.0453671,89.35004116,1098002.08
475,22680623,Indicator minor,576.4048921,1095.964529,13121466.11
476,22680634,Indicator willcocksi,135.3241747,270.0496109,3311751.793
477,22680638,Indicator exilis,239.9388806,337.4411028,4132311.358
478,22680643,Indicator pumilio,31.40456517,4.520526227,55590.86879
479,22680647,Indicator meliphilus,126.5436776,123.6960393,1489424.554
480,22680652,Indicator xanthonotus,70.36667079,8.959696443,97280.06413
481,22680655,Melichneutes robustus,98.9186949,225.697155,2772383.159
482,22680659,Melignomon eisentrauti,17.41002207,6.134983988,75034.28404
483,22680663,Melignomon zenkeri,65.9963589,107.7534426,1324703.04
484,22680667,Prodotiscus insignis,211.3223449,246.6173456,3021971.588
485,22680672,Prodotiscus zambesiae,198.9563942,333.7080815,3997402.048
486,22680677,Prodotiscus regulus,318.6685319,269.4751334,3186745.799
487,22680683,Jynx torquilla,2476.359681,3468.615702,30123876.16
488,22680689,Jynx ruficollis,199.2971698,136.2523282,1608604.067
489,22680694,Picumnus innominatus,419.9845978,405.8858996,4531138.639
490,22680697,Picumnus aurifrons,85.17053543,245.9167826,2989033.636
491,22680700,Picumnus pumilus,25.47205086,17.1036585,210423.6683
492,22680706,Picumnus lafresnayi,60.24929009,63.5206671,779364.6935
493,22680714,Picumnus fuscus,12.98433421,0.965866719,11590.97377
494,22680717,Picumnus sclateri,15.21438671,3.658215448,44945.3391
495,22680720,Picumnus squamulatus,51.69881961,35.86254513,437390.6109
496,22680723,Picumnus spilogaster,94.18600529,22.9291406,280874.4445
497,22680726,Picumnus minutissimus,9.461690787,2.993573286,36687.98283
498,22680730,Picumnus pygmaeus,42.2550887,68.92594307,837474.0986
499,22680733,Picumnus steindachneri,4.433229794,0.581563846,7118.924658
500,22680736,Picumnus varzeae,23.09256759,15.42182758,189643.1723
501,22680739,Picumnus cirratus,172.4123311,205.0782347,2348371.272
502,22680742,Picumnus dorbignyanus,32.90678813,8.516175548,100468.3675
503,22680750,Picumnus temminckii,43.12745705,46.53971985,514582.749
504,22680753,Picumnus albosquamatus,69.97625165,170.5965182,2007462.427
505,22680756,Picumnus rufiventris,50.4140103,96.42493603,1172689.525
506,22680759,Picumnus fulvescens,22.57911132,9.809555256,119592.5848
507,22680762,Picumnus limae,18.7592558,3.410105785,41862.92124
508,22680765,Picumnus nebulosus,36.39243496,47.94637344,517966.5336
509,22680768,Picumnus castelnau,33.19224803,4.715919816,57699.80488
510,22680771,Picumnus subtilis,17.52584092,3.289422521,39544.13887
511,22680774,Picumnus olivaceus,129.4379668,40.62501933,493965.7922
512,22680777,Picumnus granadensis,10.76440091,2.229855314,27384.6051
513,22680781,Picumnus cinnamomeus,33.42356779,10.79685425,130929.506
514,22680784,Verreauxia africana,92.14352852,205.7843335,2527618.335
515,22680789,Sasia abnormis,225.9908043,94.59590751,1159609.04
516,22680792,Sasia ochracea,209.1413155,131.8363584,1515371.287
517,22680795,Nesoctites micromegas,26.60710675,6.414682158,74799.65471
518,22680798,Melanerpes candidus,297.6229462,479.3333268,5536011.633
519,22680801,Melanerpes lewis,180.6807715,362.7497663,3401475.65
520,22680804,Melanerpes herminieri,2.590137116,0.12413503,1468.623051
521,22680807,Melanerpes portoricensis,6.358673329,0.762211973,8923.080908
522,22680810,Melanerpes erythrocephalus,481.7375161,581.108101,5461442.653
523,22680813,Melanerpes formicivorus,235.8243092,136.9994314,1502671.64
524,22680816,Melanerpes pucherani,150.0889012,40.43886843,486439.1276
525,22680824,Melanerpes cruentatus,193.1635044,592.9545235,7237064.787
526,22680828,Melanerpes flavifrons,82.19148547,136.5801983,1557790.152
527,22680831,Melanerpes cactorum,51.2848929,84.96869912,941300.6406
528,22680834,Melanerpes striatus,25.56169385,6.359949455,74161.47413
529,22680837,Melanerpes radiolatus,6.877695596,0.941118509,11021.79272
530,22680840,Melanerpes chrysogenys,42.6705234,13.88990785,161362.4801
531,22680843,Melanerpes hypopolius,11.2163464,6.959628682,81783.21549
532,22680847,Melanerpes pygmaeus,21.19109027,10.87213214,126113.2408
533,22680850,Melanerpes rubricapillus,157.7729353,72.11180425,877849.0667
534,22680853,Melanerpes uropygialis,93.03912732,52.61079551,567201.8592
535,22680856,Melanerpes carolinus,329.1216576,312.0422087,3074155.203
536,22680859,Melanerpes superciliaris,100.8044697,9.960203427,114069.0907
537,22680862,Melanerpes aurifrons,152.4803814,125.554856,1414620.201
538,22680865,Melanerpes hoffmannii,28.25473571,4.236392065,51111.47526
539,22680868,Sphyrapicus varius,1531.481485,1124.609778,9946989.686
540,22680871,Sphyrapicus nuchalis,167.84034,372.7788918,3614323.072
541,22680874,Sphyrapicus ruber,652.1482196,147.2239971,1189111.049
542,22680877,Sphyrapicus thyroideus,171.0460267,124.5935664,1248886.857
543,22680880,Xiphidiopicus percussus,57.84435011,9.6206316,110277.3392
544,22680883,Campethera punctuligera,180.4017275,335.5316834,4069653.907
545,22680887,Campethera nubica,305.4715196,266.4742914,3241480.367
546,22680897,Campethera scriptoricauda,58.61385012,62.54584812,751701.3965
547,22680902,Campethera abingoni,338.5247029,606.731969,7182987.079
548,22680906,Campethera mombassica,20.95213877,4.692922733,57678.13016
549,22680910,Campethera notata,30.77729199,9.226952726,95429.57452
550,22680914,Campethera maculosa,191.4698162,376.3793929,4611718.789
551,22680919,Campethera cailliautii,241.4847011,315.2012534,3824094.872
552,22680937,Campethera nivosa,253.6901411,311.9311113,3825638.14
553,22680941,Campethera caroli,192.7415134,313.8154589,3849576.909
554,22680945,Geocolaptes olivaceus,56.54014658,72.48110204,774128.5227
555,22680949,Dendropicos elachus,187.610376,133.5540465,1588868.404
556,22680954,Dendropicos poecilolaemus,96.24210517,58.98004586,723579.6171
557,22680959,Dendropicos abyssinicus,46.71642164,29.67315741,360067.9292
558,22680963,Dendropicos fuscescens,515.4905978,1069.40045,12708555.33
559,22680967,Dendropicos lugubris,97.58042612,54.15863539,661363.3316
560,22680978,Dendropicos stierlingi,41.87296501,44.36833658,534907.3499
561,22680982,Dendropicos namaquus,383.2352153,670.4859504,7980079.084
562,22680989,Dendropicos pyrrhogaster,115.3769755,65.52647328,800491.6773
563,22680996,Dendropicos xantholophus,115.2893918,225.9017723,2776191.499
564,22681018,Dendropicos spodocephalus,49.13891152,48.64413947,595091.8978
565,22681023,Dendropicos griseocephalus,171.3022717,186.5580912,2205979.683
566,22681030,Dendropicos obsoletus,231.4366646,492.2250322,5966519.116
567,22681042,Picoides temminckii,70.78894612,14.10983976,173473.6336
568,22681046,Picoides maculatus,128.1480517,22.22141862,267253.5092
569,22681052,Picoides ramsayi,5.163891097,0.143442932,1757.478831
570,22681060,Picoides nanus,116.7434149,208.4117449,2390355.918
571,22681064,Picoides moluccensis,290.6825129,60.5162114,742653.8301
572,22681068,Picoides canicapillus,668.8633567,759.9984128,8009203.991
573,22681072,Picoides kizuki,377.3178536,177.4845512,1601981.559
574,22681076,Dryobates minor,2009.672718,2618.008563,18550154.17
575,22681079,Leiopicus auriceps,45.01435976,7.429916592,79515.28988
576,22681089,Dendrocopos atratus,132.3879073,26.89142936,309596.0396
577,22681092,Leiopicus mahrattensis,233.7594537,247.4195616,2815279.463
578,22681095,Dendropicos dorae,34.16646914,11.22649337,129510.8667
579,22681105,Dendrocopos hyperythrus,375.2706683,168.7679657,1790212.089
580,22681111,Dendrocopos darjellensis,165.1548934,27.46440857,302026.1403
581,22681114,Leiopicus medius,517.1911411,477.955691,3965232.125
582,22681124,Dendrocopos major,2225.769695,3248.197297,24407975.68
583,22681127,Dendrocopos syriacus,420.6837654,325.1466402,2931167.182
584,22681130,Dendrocopos leucopterus,144.1465204,269.2835501,2454260.365
585,22681133,Dendrocopos assimilis,91.55400527,55.71877511,604113.9291
586,22681136,Dendrocopos himalayensis,49.89955137,11.01718163,115019.1461
587,22681139,Veniliornis lignarius,97.6682736,61.47220741,597481.7551
588,22681144,Veniliornis mixtus,136.8646024,329.9075383,3656550.882
589,22681149,Dryobates nuttallii,34.60064453,18.69827446,183819.1454
590,22681152,Dryobates scalaris,237.1124411,265.335806,2902351.533
591,22681155,Dryobates pubescens,1902.255319,1572.964669,12800219.7
592,22681158,Leuconotopicus borealis,182.4851396,87.72069727,908300.2503
593,22681161,Leuconotopicus stricklandi,7.555904768,1.606526096,18698.99005
594,22681166,Leuconotopicus villosus,2171.108033,1638.257152,13332879.28
595,22681169,Leuconotopicus albolarvatus,61.32586212,54.852772,499656.9275
596,22681181,Picoides arcticus,1158.146584,946.0502347,6771209.755
597,22681184,Veniliornis callonotus,34.30249313,11.09171219,136187.8344
598,22681187,Veniliornis dignus,91.01072369,7.77776951,95384.10853
599,22681190,Veniliornis nigriceps,64.21432431,14.93911697,181342.4588
600,22681193,Leuconotopicus fumigatus,261.5523742,92.62687866,1109556.777
601,22681199,Veniliornis passerinus,240.0700515,919.0521863,11102907.65
602,22681202,Veniliornis frontalis,25.38876883,8.956416627,102724.4608
603,22681205,Veniliornis spilogaster,82.34664022,138.8559086,1540068.241
604,22681208,Veniliornis sanguineus,25.20823889,2.958705804,36225.10572
605,22681212,Veniliornis kirkii,159.5477014,57.83866396,705334.9888
606,22681215,Veniliornis chocoensis,40.61242461,6.476378849,79495.66814
607,22681219,Veniliornis cassini,90.39165709,99.9053762,1226066.929
608,22681222,Veniliornis affinis,163.0294043,441.9134731,5386493.79
609,22681225,Veniliornis maculifrons,29.12301721,21.86872945,253876.6221
610,22681228,Piculus simplex,36.40081054,7.712179875,92589.16212
611,22681231,Piculus callopterus,10.15968031,0.456050922,5548.200943
612,22681234,Piculus litae,42.21221238,8.703789405,106716.9998
613,22681237,Piculus leucolaemus,76.74511135,73.00756427,885346.2478
614,22681240,Piculus flavigula,204.5620253,530.5117662,6464132.131
615,22681243,Piculus chrysochloros,249.227736,711.4054223,8623182.547
616,22681246,Piculus aurulentus,56.51766439,67.43501336,748812.7007
617,22681250,Colaptes auricularis,40.96683268,17.81247219,203009.0068
618,22681269,Colaptes atricollis,37.05740808,16.66395377,200843.2916
619,22681272,Colaptes punctigula,274.1604836,278.3414768,3394010.37
620,22681290,Colaptes chrysoides,82.29979351,35.55999324,377489.8339
621,22681293,Colaptes fernandinae,42.73225136,9.302396179,106634.7518
622,22681297,Colaptes pitius,99.78668081,46.25446563,428409.368
623,22681314,Micropternus brachyurus,622.9563396,527.875236,6130911.039
624,22681317,Celeus loricatus,95.82698359,24.39595152,297942.0104
625,22681327,Celeus castaneus,73.48750855,33.61240323,396825.1193
626,22681331,Celeus elegans,201.7092403,532.7129416,6509977.792
627,22681338,Celeus lugubris,46.82571815,72.21143205,841515.5425
628,22681344,Celeus flavus,263.6282165,508.6627588,6199072.234
629,22681360,Celeus galeatus,33.32639987,24.02967555,267579.9153
630,22681363,Hylatomus pileatus,1099.646147,688.3035779,5925877.699
631,22681373,Hylatomus schulzii,35.92152165,52.69728806,585905.2404
632,22681376,Dryocopus javensis,828.0083243,225.7990232,2693175.555
633,22681379,Dryocopus hodgei,16.50471901,0.474217782,5706.31662
634,22681382,Dryocopus martius,1497.183513,2875.215024,19630638.9
635,22681386,Campephilus pollens,56.88008033,15.94501029,195680.569
636,22681396,Campephilus rubricollis,171.1173056,566.2843625,6911220.298
637,22681399,Campephilus robustus,62.12822181,164.5905838,1885818.807
638,22681402,Campephilus guatemalensis,193.898843,75.96411798,888838.7762
639,22681405,Campephilus melanoleucos,295.592045,915.7205994,11098994.45
640,22681408,Campephilus gayaquilensis,36.11363004,10.17860423,125111.2406
641,22681411,Campephilus leucopogon,63.23575199,96.11981666,1077575.248
642,22681414,Campephilus magellanicus,388.9748555,46.52218169,395407.9954
643,22681417,Campephilus imperialis,326.7949773,32.49672395,366656.6155
644,22681425,Campephilus principalis,153.6267772,80.49955918,844006.9168
645,22681428,Chrysophlegma miniaceum,220.8559545,105.1619232,1291606.687
646,22681431,Picus chlorolophus,404.2408551,298.167327,3444537.052
647,22681434,Picus puniceus,238.9205565,112.4239705,1380600.084
648,22681437,Chrysophlegma flavinucha,340.3107057,254.9235104,2932113.291
649,22681447,Picus viridanus,158.6289217,33.06965271,390781.1885
650,22681450,Picus vittatus,209.2522835,113.6245488,1352299.385
651,22681453,Picus xanthopygaeus,324.6883438,181.324086,2077946.671
652,22681456,Picus squamatus,80.0200835,75.09034712,781213.6574
653,22681459,Picus awokera,131.0588446,28.0939008,281100.695
654,22681474,Picus vaillantii,60.55590261,33.77629013,343772.7666
655,22681478,Picus rabieri,87.56021887,21.19020895,247192.2098
656,22681481,Picus erythropygius,168.3878495,39.22724714,465176.7684
657,22681493,Dinopium rafflesii,230.4951487,83.92917585,1030242.119
658,22681496,Dinopium shorii,175.4227288,33.74489862,382744.5559
